x y ra dec
1931.3381 1460.7206 246.10552978515625 55.205047607421875
1565.8857 1467.6245 280.65814208984375 55.53940200805664
459.3029 1458.0544 353.3670349121094 22.498817443847656
2529.1575 1457.3401 198.4290771484375 40.15284729003906
487.0869 1446.4451 351.3444519042969 23.40401840209961
1623.4598 1517.9794 275.9776916503906 58.80058670043945
2516.7263 1455.1261 199.38597106933594 40.572566986083984
1846.8275 1621.1754 250.2296600341797 64.58908081054688
2115.4033 1450.5035 230.02142333984375 51.95848846435547
956.615 1446.8962 325.5955810546875 41.077022552490234
1429.4735 1442.1495 291.85821533203125 52.320499420166016
2557.9954 1439.3475 197.51361083984375 38.498878479003906
2104.627 1605.8817 222.86070251464844 59.293670654296875
2193.9104 1436.184 224.09559631347656 49.62897872924805
552.9935 1423.5948 346.778076171875 25.46833610534668
1911.7328 1413.283 249.04763793945312 52.89998245239258
1390.848 1414.0259 294.110595703125 50.220489501953125
2368.9307 1409.1913 211.98228454589844 43.854522705078125
2578.8635 1575.0128 188.43780517578125 41.3568115234375
1261.5491 1415.0245 303.86798095703125 47.714202880859375
1784.0094 1411.2201 260.43896484375 53.42042541503906
1329.8027 1390.7833 298.0298767089844 47.93181610107422
2193.7046 1392.8789 225.94862365722656 47.65401840209961
1405.4105 1409.988 292.8306579589844 50.306602478027344
1405.6855 1577.3422 298.98077392578125 58.84601593017578
1331.869 1791.0059 321.94232177734375 66.80914306640625
1579.2969 1406.5084 278.4862365722656 52.35350799560547
1517.1124 1387.6205 283.3064270019531 50.70828628540039
1331.0254 1334.3931 296.2435302734375 45.13069534301758
1474.3105 1225.5276 283.7174072265625 41.60272979736328
1209.9575 1978.6626 356.65301513671875 66.7822494506836
2090.3955 1248.1011 238.16754150390625 42.4500617980957
2290.7117 1166.6637 225.7753448486328 35.205772399902344
2288.1858 1368.7103 219.70950317382812 44.404541015625
1353.0322 1343.0034 295.2088317871094 45.524662017822266
886.1524 1770.819 349.8741149902344 48.62520217895508
1584.8705 1785.9193 288.888671875 73.355224609375
1433.4076 2018.3969 354.83740234375 77.6319808959961
700.9894 1342.6012 335.3305358886719 28.330516815185547
2105.3645 1340.4541 234.56727600097656 46.7979850769043
2519.5542 1358.8781 203.69895935058594 37.182437896728516
751.6591 1313.3132 331.3944091796875 28.96400260925293
1774.9896 1315.7842 261.6843566894531 48.260074615478516
2523.6536 1337.6423 204.36538696289062 36.29484176635742
1607.0922 1342.8939 275.38616943359375 49.12147521972656
725.5092 1327.9543 333.4110412597656 28.6080265045166
662.1938 1337.4229 337.29254150390625 26.763208389282227
1744.319 1321.9282 264.1567687988281 48.585487365722656
1935.1621 1296.9258 249.04672241210938 46.61332321166992
1028.0369 1347.5327 316.7123718261719 38.74193572998047
1919.3813 1338.498 249.68702697753906 48.928279876708984
2668.6375 1329.7112 195.0686798095703 30.785036087036133
1561.5967 1406.5918 279.97003173828125 52.19602584838867
578.6489 1333.5029 341.6326904296875 23.565677642822266
1707.0913 1363.8955 267.2680358886719 50.78056716918945
517.7634 1319.4979 344.3660888671875 20.76869010925293
1476.1388 1326.3865 285.3598327636719 46.93501281738281
2039.5089 1305.6713 240.6993865966797 46.03684616088867
448.5134 1306.0063 347.6775817871094 17.59443473815918
2684.6545 1254.6312 196.79461669921875 27.624897003173828
1343.8036 1266.8148 293.6719055175781 42.41257858276367
2273.0664 1246.4935 224.90403747558594 39.265235900878906
1987.1066 1299.9821 244.93519592285156 46.31327438354492
1331.0402 1293.6182 294.86029052734375 42.818214416503906
2258.2002 1263.7516 225.48663330078125 40.39063262939453
2165.762 1237.9872 232.7322998046875 40.83306884765625
953.1648 1295.8455 319.4794616699219 34.896881103515625
1896.7909 1280.1589 252.30917358398438 45.98344421386719
897.3616 1281.8662 322.03399658203125 32.22514724731445
2424.6111 1243.3182 214.49923706054688 35.50947189331055
2027.327 1281.2389 242.19248962402344 44.9348258972168
1685.7625 1378.3965 269.1515808105469 51.488948822021484
1333.2314 1288.3522 294.86029052734375 42.818214416503906
1328.0952 1380.1821 297.9961242675781 47.027347564697266
1952.3334 1280.053 247.94680786132812 45.59819030761719
1387.6547 1654.3167 304.9029235839844 62.257415771484375
1473.7571 1234.6038 283.7174072265625 41.60272979736328
1149.8838 1253.3479 305.9348449707031 37.47644805908203
2080.4775 1247.0586 238.87754821777344 42.56615447998047
1123.3025 1244.688 307.3349609375 36.45473098754883
1178.864 1236.9185 303.6332702636719 36.8061408996582
1170.5358 1235.45 304.6192932128906 36.999755859375
1064.8694 1274.9023 311.8522033691406 36.49073791503906
1017.0101 1235.1803 313.474609375 33.43781280517578
1383.8394 1181.4012 289.0920715332031 38.13372802734375
1222.4991 1214.4841 299.97998046875 37.042884826660156
359.6373 1145.3881 347.3810729980469 8.677169799804688
948.397 1547.0907 330.73614501953125 44.649940490722656
1220.5824 1204.9159 299.97998046875 37.042884826660156
1323.6759 1375.2443 297.9961242675781 47.027347564697266
1289.0194 1201.8058 296.0689697265625 37.354270935058594
2163.6494 1199.7488 233.8120880126953 39.010047912597656
1641.1953 1233.5627 271.8697509765625 43.4620246887207
667.1047 1198.6787 331.959716796875 21.70308494567871
1243.473 1203.8163 298.7010192871094 36.99565505981445
1397.9878 1196.6975 288.4395446777344 39.145973205566406
1839.2826 1178.2 257.388671875 40.777015686035156
1212.9064 2007.3174 1.1743452548980713 67.16638946533203
1736.3524 1274.9819 264.8662109375 46.00632095336914
805.1703 1629.2633 344.09844970703125 41.603885650634766
1574.2451 1167.7836 276.0574951171875 39.50724792480469
1685.1884 1165.5677 268.3251037597656 40.007843017578125
1689.2639 1165.0149 268.3251037597656 40.007843017578125
1797.114 1162.35 260.4317321777344 39.97480010986328
1107.5479 1162.1471 305.9649963378906 32.190185546875
1040.332 1154.8761 309.748046875 30.334415435791016
1130.6978 1353.4821 310.48541259765625 41.71687316894531
951.5109 1349.4763 321.4459228515625 36.66740798950195
2163.5215 1151.0875 234.84451293945312 36.635826110839844
1527.7363 1161.4756 279.2341003417969 38.78299331665039
986.5171 1362.4644 319.8424072265625 38.23748016357422
1163.3746 1237.3439 304.6192932128906 36.999755859375
2419.1985 1107.1263 218.66957092285156 29.74481964111328
1281.9336 1197.5769 296.0689697265625 37.354270935058594
1756.8682 1185.4604 263.28045654296875 41.24359130859375
2315.3296 1222.5649 222.6241455078125 37.271827697753906
1503.4268 1182.3319 281.0847473144531 39.66998291015625
2001.3195 1130.0487 246.35069274902344 37.394081115722656
1671.3578 1114.9301 269.063232421875 37.25052261352539
2081.4446 1129.9941 240.83065795898438 36.63182067871094
1180.2047 1126.864 301.1507263183594 32.218624114990234
2219.5847 1121.8179 231.57275390625 34.33585739135742
2261.9788 1115.3275 228.8754425048828 33.315086364746094
460.0872 1100.6039 340.3653259277344 10.831388473510742
419.014 1114.7051 343.09912109375 9.835563659667969
1277.5165 1220.1664 296.86572265625 38.407615661621094
1619.4419 1105.6757 272.49578857421875 36.46625900268555
1581.5145 1102.0996 274.96551513671875 36.064449310302734
1633.8801 2036.3373 351.7498779296875 87.30745697021484
1613.9629 2059.6707 17.184175491333008 86.25711822509766
1069.5924 2034.0891 9.113924026489258 60.32621765136719
1554.9988 2009.1689 341.8706359863281 83.15372467041016
1618.3728 2015.6104 333.29248046875 86.10785675048828
820.9677 1618.6473 342.5906982421875 41.953407287597656
812.9196 1659.9253 345.6513977050781 42.757816314697266
1258.4719 1266.5814 299.3077697753906 40.36782455444336
1044.1207 2064.1299 13.750797271728516 58.9727897644043
710.9898 1647.9445 350.2215576171875 38.18246841430664
1677.3096 2047.8821 37.946617126464844 89.2641372680664
1389.4207 1071.525 286.8562316894531 32.50166320800781
1080.8907 1369.7932 314.29339599609375 41.16719055175781
869.14 1643.1694 341.5421142578125 44.54597854614258
839.3279 1640.7242 343.00811767578125 43.3123664855957
1634.8497 1637.516 276.4958190917969 65.56354522705078
772.9609 1687.4971 349.96826171875 42.07803726196289
724.4371 1711.8821 353.6564636230469 40.23654556274414
1101.1084 2017.2086 6.197872638702393 61.83106231689453
1092.7316 1971.2488 0.40424779057502747 61.222801208496094
2004.2339 1643.0895 230.66014099121094 63.341651916503906
1190.7028 2061.5378 10.514311790466309 66.14761352539062
1577.2114 2017.8586 343.60174560546875 84.34612274169922
1173.6145 1244.8007 304.4466857910156 38.03294372558594
917.6384 1981.3539 7.9217023849487305 52.83955764770508
2114.1313 1991.1882 174.0109405517578 69.32324981689453
1391.629 1988.2322 346.9743347167969 75.3875732421875
1113.8679 1982.1953 1.0569322109222412 62.28766632080078
982.425 1660.4324 336.129150390625 49.476402282714844
1230.5161 1986.1322 356.9781188964844 67.80680847167969
1849.5359 1087.3938 257.0086669921875 35.93521499633789
825.9896 1982.4377 11.181265830993652 48.28438186645508
1093.9899 1978.0741 1.2755558490753174 61.31396484375
1397.4318 1980.2285 346.9743347167969 75.3875732421875
1478.458 1970.7722 337.470703125 78.82433319091797
1304.6425 1960.7354 348.9071350097656 70.8880844116211
1289.2968 1972.2416 351.8184509277344 70.35979461669922
870.8442 1991.4331 10.516186714172363 50.512542724609375
902.4137 1958.1123 6.065185070037842 52.01992416381836
1375.2587 1898.2563 332.4515380859375 72.34120178222656
1555.9567 1691.7526 288.13818359375 67.66132354736328
2242.5425 1100.4695 230.45252990722656 32.93366241455078
1049.0077 1973.4553 2.292147159576416 59.15019607543945
1286.1625 1726.0479 319.6441345214844 62.5854606628418
1994.3025 1973.9067 184.70858764648438 75.16055297851562
